Segment,Segment_Name,Family,Family_Name,Class,Class_Name,Commodity,Commodity_Name,Unit_Operations,OECD_FOS
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41106500,Protein expression products,41106512,Kits for protein extraction from yeast,extraction,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41106600,Vectors,41106611,Hybrid system vectors or kits,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41106600,Vectors,41106615,Polymerase chain reaction PCR cloning vectors or kits,microbial_analysis,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41100000,Laboratory and scientific equipment,41106700,Laboratory botanical equipment and accessories,41106706,Minirhizotron,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111500,Weight measuring instruments,41111515,Balance weighing containers or bowls or boats or papers,storage,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111500,Weight measuring instruments,41111520,Conveyor weighting scale,conveying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111605,Strain gauges,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111607,Thread counters or gauges,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111614,Height gauges,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111617,Feeler gauges,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111619,Go or no go gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111626,Gauge block,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111629,Cable or wire extension linear position sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111630,Dial indicator or dial gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111631,Radius gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111632,Cylinder gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111639,Screw plug gauge and cross recess,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111640,Welding gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111641,Thread pitch gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111642,Rail joint gap gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111643,Wire gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111644,Pin gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111646,Telescoping gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111647,Hole gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111648,Taper gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111649,Tire depth gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111600,Length and thickness and distance measuring instruments,41111650,Drill gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111701,Ion microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111702,Monocular microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111703,Stereo or dissecting light microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111704,Illuminators for microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111705,Microscope objectives,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111706,Photo attachments for microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111708,Video attachments for microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111709,Binocular light compound microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111710,Combination electron and light microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111711,Electron microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111712,Inverted microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111718,Metallurgical microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111719,Darkfield microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111720,Scanning electron microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111721,Transmission electron microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111722,Fluorescent microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111723,Scanning light or spinning disk or laser scanning microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111724,Scanning probe microscopes,structural_analysis;process_monitoring,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111725,Polarizing microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111726,Acoustic microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111727,Projection microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111728,Wide field microscopes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111729,Microscope eyepieces,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111730,Microscope condensers,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111731,Microscope collectors,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111733,Microscope tubes,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111734,Microscope stages,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111735,Automated microscope stages,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111736,Microscope covers,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111739,Laboratory microscope replacement bulbs,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111741,Microscope differential interference contrast equipment,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111748,Multimedia image microscope,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111749,Phase contrast microscope,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111750,Microscope anti vibration mat or table,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111751,Microscope fluorescence filter,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111752,Microscope filter cube or box,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111753,Manual microscope nosepiece,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111754,Motorized microscope nosepiece,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111755,Microscope knob,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111756,Microscope base unit,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111757,Microscope head,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111758,Microscope body,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111759,Trinocular light compound microscope,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111760,Microscope sample manipulation system and accessories,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111761,Transmission electron microscopy TEM grid or support film,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111762,Transmission electron microscopy TEM grid storage box,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111763,Microscope cleaning kit,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111764,Microscope fitting,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111765,Microscope stage slide clip,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111766,Handheld digital microscope,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111767,Microscope stage warming system or incubator and accessories,cell_culture;structural_analysis,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111700,Viewing and observing instruments and accessories,41111770,Microscope pointer,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111800,Non destructive examination equipment,41111804,Ultrasonic examination equipment,homogenisation,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111905,Electronic measuring probes,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111915,Bi metallic sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111916,Non contact sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111921,Speed sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111922,Lamp failure sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111923,Pre ignition knock sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111924,Oxygen sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111926,Proximity sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111927,Pressure sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111928,Current sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111930,Electrical power sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111931,Flow sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111933,Electrical charge sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111934,Force or torque sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111935,Tilt sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111936,Complementary metal oxide semiconductor CMOS image sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111937,Rotary position sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111938,Level sensors or transmitters,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111939,Acoustic sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111940,Color sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111941,Olfactory sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111942,Opacity or dust or visibility sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111943,Electrical resistance or conductance sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111944,Electrical admittance sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111945,Linear position sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111946,Electrical inductance sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111952,Hydrogen sulfide sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111953,Supplemental inflator restraint arming sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111954,Liquid sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111955,Solar sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111956,Infrared temperature sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111957,Oil pressure sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111958,Manifold ambient pressure sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111959,Fuel pressure sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111960,Ultrasonic sensor,homogenisation;process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111961,Occupant sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111962,Brake wear sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111963,Fuel level sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111964,Seat belt tension sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111965,Water sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111966,Humidity sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111967,Lateral long yaw sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111968,Angular rate sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111969,Voltage control sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111970,Temperature sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111972,Supplemental inflator restraint SIR or airbag coil assembly sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111974,Heating sensor tester,heating;process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111975,Magnetic field monitor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111979,Data logger for clinical temperature controlled equipment,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41111900,Indicating and recording instruments,41111980,Remote monitoring system for clinical temperature controlled equipment,structural_analysis;process_monitoring,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112100,Transducers,41112103,Fiber sensors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112100,Transducers,41112105,Temperature transmitters,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112100,Transducers,41112110,Pressure transducer,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112205,Temperature regulators,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112214,Cryogenic temperature controllers,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112215,Humidifier temperature controllers,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112219,Thermocouple probes,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112220,Laboratory freezer or refrigerator thermometers,cooling,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112221,Laboratory incubator thermometers,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112222,Temperature gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112223,Compound gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112225,Resistance temperature detector RTD,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112226,Low temperature thermocouple sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112227,High temperature thermocouple sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112228,Combustion efficiency analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112240,Blood unit temperature verification strip,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112200,Temperature and heat measuring instruments,41112241,Laboratory oven thermometer,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112300,Humidity and moisture measuring instruments,41112303,Temperature humidity testers,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112401,Depth gauges,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112403,Pressure indicators,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112404,Pressure regulator,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112405,Pressure or vacuum recorders,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112406,Vacuum gauges,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112408,Pressure intensifiers,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112409,Pressure scanners,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112410,Pressure transmitters,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112411,Pressure controllers,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112412,Pressure gauge,process_monitoring,2.4
